date,geo,population,revenue,competitor_index,tv_spend,tv_impressions,ooh_spend,ooh_impressions,social_spend,social_impressions,display_spend,display_impressions,search_spend,search_impressions
2023-10-02,geo_2,9000000,1135193.2,99.937,93021.79,8353581,7844.73,1399973,30907.46,4106185,14716.56,2463126,35920.36,1374122
2023-10-09,geo_2,9000000,1186052.1,99.252,105733.59,8202888,29088.74,4995502,41215.26,6148738,35713.56,6660534,33337.26,1397101
2023-10-16,geo_2,9000000,1309152.73,96.455,96447.01,8021897,25729.69,4611486,25410.36,3761469,28070.01,5233329,32350.03,1180744
2023-10-23,geo_2,9000000,1107337.07,96.471,23732.65,1834881,26806.62,4595212,10349.68,1599331,29465.23,5660862,28091.09,1087144
2023-10-30,geo_2,9000000,1258220.0,96.954,23930.39,1748939,25294.39,4265351,12879.75,2006177,13269.96,2176609,65552.8,2712728
2023-11-06,geo_2,9000000,1161983.76,97.26,24216.35,2073312,5657.74,1007296,11807.35,1681516,11941.87,2072683,74165.65,2817001
2023-11-13,geo_2,9000000,1198733.28,97.798,27306.26,2143818,6392.95,1133282,13217.43,2131177,12984.38,2154143,33155.38,1253927
2023-11-20,geo_2,9000000,1253142.71,98.021,28495.06,2427027,8601.59,1382464,12136.84,1887274,13196.21,2398967,31746.48,1291066
2023-11-27,geo_2,9000000,1116158.32,98.478,30869.57,2629089,9635.52,1685157,11863.28,1921739,12723.09,2389729,32247.75,1152850
2023-12-04,geo_2,9000000,1126302.5,96.735,25850.11,2172602,7435.07,1123400,11374.99,1850361,13806.82,2388254,29752.6,1297081
2023-12-11,geo_2,9000000,1131175.47,94.1,24230.06,1839520,7588.9,1332928,12918.38,1816065,15529.19,2834598,32659.16,1279430
2023-12-18,geo_2,9000000,1147878.1,95.166,21679.3,1820867,5897.76,1010953,12557.47,1888744,15940.41,2778706,28346.78,1081201
2023-12-25,geo_2,9000000,1452909.38,93.66,23811.03,1824425,7458.3,1382135,15147.82,2263225,15759.24,2485222,33649.95,1333257
2024-01-01,geo_2,9000000,1202080.94,95.572,23215.01,1883185,6522.96,1135992,14210.86,2087619,14977.61,2382394,34688.78,1361852
2024-01-08,geo_2,9000000,1134976.44,95.712,30288.97,2314385,8298.81,1456957,9739.35,1420528,9250.16,1658881,31528.63,1189663
2024-01-15,geo_2,9000000,1235729.76,97.616,35046.49,2700786,8482.32,1499417,14335.53,2126034,16338.62,2561930,32402.14,1262130
2024-01-22,geo_2,9000000,1385559.5,98.14,115942.94,9737841,8057.09,1356817,29852.75,4598933,12836.12,2412223,30325.04,1239810
2024-01-29,geo_2,9000000,1438577.11,94.546,124268.03,9072014,25483.25,4564158,27798.6,4327346,9892.07,1814792,26535.39,935542
2024-02-05,geo_2,9000000,1431779.92,97.551,90773.16,7816673,24776.32,3971747,39386.11,5356508,10968.68,1996866,25915.07,1108568
2024-02-12,geo_2,9000000,1443464.88,98.687,115436.12,9404878,27091.65,4718899,11387.28,1743809,11683.92,2264755,29776.15,1181442
2024-02-19,geo_2,9000000,1457457.63,97.339,27248.92,2294596,27608.32,4596824,11778.46,1737839,11108.15,1896875,26032.95,939998
2024-02-26,geo_2,9000000,1265926.14,98.861,29439.45,2403171,8828.39,1507234,11776.57,1820225,14713.58,2637513,26457.14,985047
2024-03-04,geo_2,9000000,1331513.97,98.535,26988.23,2303954,5419.77,931837,9218.45,1219417,12450.97,2154375,26642.41,1094457
2024-03-11,geo_2,9000000,1345614.14,98.762,104915.0,8671192,7683.36,1233212,11056.93,1532015,15910.39,2669427,30058.9,1206302
2024-03-18,geo_2,9000000,1459399.81,96.312,105393.5,8867637,28864.75,4701043,10557.3,1439249,14889.18,2641648,29667.92,1134037
2024-03-25,geo_2,9000000,1372450.76,95.428,110810.72,8595016,29323.63,5297436,24334.49,3658974,9751.27,1568502,31427.1,1285774
2024-04-01,geo_2,9000000,1472781.65,93.703,147754.56,11346303,38311.02,5822129,25867.23,4306735,11417.96,1991772,35004.53,1461529
2024-04-08,geo_2,9000000,1400755.08,94.773,29085.06,2468990,29010.41,4830261,29450.6,4378349,13153.11,2297321,30287.35,1210304
2024-04-15,geo_2,9000000,1354608.95,94.343,22530.23,1806712,5641.92,1034446,11320.55,1561211,12518.32,2502095,26419.33,1089328
2024-04-22,geo_2,9000000,1373926.0,93.954,27025.3,2143897,7038.6,1222134,8281.95,1154028,27822.04,5178574,28484.33,1011302
2024-04-29,geo_2,9000000,1375908.4,93.592,26381.67,2248473,7255.76,1344896,27235.21,4309504,28256.07,5046239,62471.7,2520225
2024-05-06,geo_2,9000000,1251585.67,94.958,35247.67,3069393,7313.22,1246925,31140.7,4549277,27623.48,5153785,66701.36,2585395
2024-05-13,geo_2,9000000,1321803.74,98.007,22993.59,1817017,6792.0,1085936,39298.98,5883633,11086.89,2022540,30102.87,1184546
2024-05-20,geo_2,9000000,1199746.64,99.992,31578.07,2464391,30749.82,5065869,14248.45,2028820,30514.6,5177017,30731.24,1199944
2024-05-27,geo_2,9000000,1193422.44,101.212,31807.17,2581859,26354.75,4373070,14534.88,2132008,28542.89,5146465,25917.95,1078755
2024-06-03,geo_2,9000000,1281816.03,100.71,38606.24,3116781,33438.4,5623793,12100.4,1691447,25730.05,4403875,27201.48,1145326
2024-06-10,geo_2,9000000,1148937.11,102.725,36457.26,3131249,33732.51,6065646,14882.09,2303196,9768.97,1691681,27723.15,1009430
2024-06-17,geo_2,9000000,1201424.42,99.802,28840.81,2385652,8478.48,1336985,18872.96,2440504,12907.67,2024786,32055.22,1176298
2024-06-24,geo_2,9000000,1128889.62,100.949,24075.28,1709645,7543.64,1369545,13963.66,2033115,12176.95,2123016,26440.67,1003812
2024-07-01,geo_2,9000000,1235313.23,101.078,26357.5,2059374,8590.02,1533096,13265.27,1784766,20501.81,3549885,28524.07,1183500
2024-07-08,geo_2,9000000,1075023.97,102.071,27636.33,2510495,8230.19,1331822,15233.65,2172789,28412.11,4629148,29307.0,1092606
2024-07-15,geo_2,9000000,1096209.26,104.742,29460.15,2477948,10148.78,1810237,16271.54,2224498,24001.38,3814358,26955.42,1015681
2024-07-22,geo_2,9000000,1113194.54,104.604,26960.68,2335589,8201.68,1441929,14715.41,2197241,12414.3,1872362,26571.17,1085225
2024-07-29,geo_2,9000000,1191310.87,106.641,25647.74,2307688,8412.16,1350272,15318.71,2535456,12153.61,2297743,32818.86,1088823
2024-08-05,geo_2,9000000,1150240.67,104.445,31050.72,2517041,9698.57,1391248,12406.78,1732008,14111.49,2466635,32006.38,1319621
2024-08-12,geo_2,9000000,1117848.48,104.09,28884.33,2302433,6844.34,1085647,13841.76,1926460,11064.06,1828703,34143.92,1324029
2024-08-19,geo_2,9000000,1174610.19,100.769,27769.51,2162952,7730.17,1288903,14164.26,2077876,15361.14,2752236,31301.96,1246890
2024-08-26,geo_2,9000000,1210283.59,100.436,107622.44,8341963,7785.54,1324459,13341.71,2077078,11863.36,2069995,72109.1,3037814
2024-09-02,geo_2,9000000,1205646.57,103.025,100497.22,7731727,28583.84,4511609,31457.66,4666845,15003.43,2315182,64978.73,2447476
2024-09-09,geo_2,9000000,1090432.51,103.303,93431.83,7260174,28628.87,4913203,41568.24,5960653,12137.76,1872526,26211.03,975288
2024-09-16,geo_2,9000000,1065378.31,103.333,142587.4,11265405,41429.41,6836724,33394.39,4801782,11769.05,2082855,30412.77,1179773
2024-09-23,geo_2,9000000,1040962.52,101.778,24963.72,1961715,34241.09,6534301,15345.2,2160966,10679.88,1818813,29195.55,1116305
2024-09-30,geo_2,9000000,1172033.81,100.701,23094.7,1924618,8085.66,1555576,11135.62,1760634,15210.66,2652376,25010.8,1059649
2024-10-07,geo_2,9000000,1111288.22,100.875,32413.47,2904983,11444.75,1816984,12441.46,1935418,13587.27,2417188,25171.4,1044451
2024-10-14,geo_2,9000000,1047244.86,100.276,23941.9,2009589,9178.89,1491076,11749.33,1744223,27309.84,5121834,28498.62,1227858
2024-10-21,geo_2,9000000,1177912.08,96.385,25648.11,2134951,36292.7,6052114,16500.42,2511327,25255.13,4554342,22654.65,891852
2024-10-28,geo_2,9000000,1088266.26,95.941,22292.82,1929249,28151.01,4566878,14278.09,2364578,24875.04,4349242,27442.79,1026716
2024-11-04,geo_2,9000000,1108197.33,99.402,23395.64,1680259,28072.96,5156088,13292.39,2057701,11319.49,2107565,23411.23,1052089
2024-11-11,geo_2,9000000,1260898.6,99.387,19481.8,1426744,26772.81,4431079,14814.55,2334099,11429.68,1894486,27847.84,1063208
2024-11-18,geo_2,9000000,1043630.77,98.569,24786.28,2158433,11183.31,1761684,13975.97,1924311,10599.31,1936203,28500.62,1158036
2024-11-25,geo_2,9000000,1312253.73,97.272,31572.97,2451706,11492.16,1763925,37125.07,5606639,10211.79,1829070,23244.49,830567
2024-12-02,geo_2,9000000,1186248.64,97.205,24505.23,2203961,31441.47,4986379,29046.73,4301416,11814.51,2027070,23375.71,884878
2024-12-09,geo_2,9000000,1314099.38,95.56,99975.1,7791485,36428.81,5508579,27769.29,4145583,11095.83,1918350,24280.72,1014391
2024-12-16,geo_2,9000000,1338261.23,96.654,110478.85,9286539,33388.65,5730894,14535.06,2260887,11055.84,2002571,25100.13,968074
2024-12-23,geo_2,9000000,1593522.25,98.404,106430.7,9174874,33114.65,5693849,15021.47,2224257,13974.83,2506856,23940.81,969191
2024-12-30,geo_2,9000000,1376837.69,96.963,84134.8,6866102,6925.5,1181528,14583.96,2018074,36155.07,6230470,28542.94,1213603
2025-01-06,geo_2,9000000,1257388.15,98.955,21590.01,1575477,7656.39,1299422,17872.56,2409375,30382.51,5271951,27337.98,1197260
2025-01-13,geo_2,9000000,1377412.37,96.174,22952.61,1536043,8644.72,1447638,36109.11,5194666,29257.89,4753619,23822.63,874647
2025-01-20,geo_2,9000000,1420395.49,94.5,26430.99,2240270,11375.12,2128356,37995.15,5708981,11799.06,2033361,57998.14,2459404
2025-01-27,geo_2,9000000,1474412.61,93.847,20228.37,1593807,7460.22,1310081,34665.94,4767026,12236.48,2311635,52282.04,1958387
2025-02-03,geo_2,9000000,1376759.19,95.548,21628.68,1643501,7923.43,1353873,12937.44,1978941,11591.23,2000443,28163.75,1144568
2025-02-10,geo_2,9000000,1292773.84,95.025,21605.32,1650743,7568.07,1171593,14286.08,2072508,12411.08,2389555,29402.69,1167604
2025-02-17,geo_2,9000000,1346808.1,96.211,24034.84,1866379,8523.94,1376391,15390.82,2346571,10419.53,1858019,24249.09,983794
2025-02-24,geo_2,9000000,1396822.77,98.1,25202.74,1937083,7713.55,1226966,15698.28,2240187,22825.99,3837568,28115.0,1113303
2025-03-03,geo_2,9000000,1263429.91,97.46,23880.15,2056987,7284.31,1287706,20061.56,3351893,23857.17,4056271,56283.46,2326382
2025-03-10,geo_2,9000000,1377039.36,96.259,28648.14,2282126,9681.34,1618618,45968.2,7218336,24698.32,4459177,53541.08,1994838
2025-03-17,geo_2,9000000,1323196.86,97.38,21330.42,1795115,6580.74,1101654,41843.65,5973962,12581.01,2228859,27346.84,1160950
2025-03-24,geo_2,9000000,1301176.82,94.563,120507.76,10425282,9874.92,1695854,35392.09,5217085,12825.23,2308336,27229.71,1064755
2025-03-31,geo_2,9000000,1457285.77,96.647,92748.12,7895477,29200.43,4920440,18920.38,3011989,10992.09,1906806,20241.03,663973
2025-04-07,geo_2,9000000,1329744.39,98.327,97061.08,6734454,32034.72,5459278,16021.06,2460990,9982.01,1745891,28973.91,1115027
2025-04-14,geo_2,9000000,1382525.41,96.575,80955.37,6413373,28987.84,4725832,12848.62,1765307,9840.33,1705467,26478.43,1084556
2025-04-21,geo_2,9000000,1353838.41,95.35,24613.26,1742607,25582.14,3990137,18032.09,2624132,9343.45,1643832,22209.87,834677
2025-04-28,geo_2,9000000,1319842.83,95.416,21310.07,1840126,9425.81,1496789,18281.95,2647042,11394.91,1956711,27279.02,1186136
2025-05-05,geo_2,9000000,1249384.62,98.067,19637.75,1502024,6787.27,1290601,44546.8,6615086,12765.34,2240202,24319.65,975385
2025-05-12,geo_2,9000000,1428068.36,98.857,103777.9,8552300,8166.6,1363437,42127.31,6394711,10551.01,1677505,25940.76,1070820
2025-05-19,geo_2,9000000,1367167.17,96.997,101901.38,7871354,31918.24,5593332,36840.84,5135653,11424.22,1941898,20241.84,829940
2025-05-26,geo_2,9000000,1447026.51,95.972,83326.04,7010287,20179.0,3234958,14776.49,2075904,12003.39,2101666,28875.97,1119515
2025-06-02,geo_2,9000000,1391994.59,98.559,72156.74,5624567,22428.23,3854201,13474.59,2144298,11389.0,1909100,21346.26,864355
2025-06-09,geo_2,9000000,1126076.38,102.774,25656.84,2265449,29432.16,4716086,15202.63,2363203,12085.28,2126180,20941.11,769355
2025-06-16,geo_2,9000000,1261507.66,101.153,23447.6,1983338,7559.55,1251621,15508.86,2405993,10973.3,2018383,24717.31,955862
2025-06-23,geo_2,9000000,1198187.12,104.736,25576.24,2057807,8695.24,1614758,15347.11,2449346,11124.17,1853280,28636.27,1203321
2025-06-30,geo_2,9000000,1249068.02,103.392,26297.4,1977328,8662.46,1385112,13610.97,1953005,12072.9,1907455,25152.89,944951
2025-07-07,geo_2,9000000,1416686.38,101.257,25904.28,2080039,9137.08,1479444,17949.72,2795406,15160.28,2945527,28635.24,1186524
2025-07-14,geo_2,9000000,1184291.35,99.893,17835.84,1417954,6821.01,1092348,14831.7,2140225,13461.33,2292736,30739.88,1184028
2025-07-21,geo_2,9000000,1221831.58,102.183,14505.19,1200314,7898.5,1323169,10945.43,1635844,15354.61,2887710,27298.12,1039778
2025-07-28,geo_2,9000000,1217672.85,99.421,100704.53,9225346,9011.0,1446056,15886.53,2371741,12864.66,2191071,60650.9,2385323
2025-08-04,geo_2,9000000,1396200.66,97.737,77762.1,6738835,24083.92,4221157,16214.37,2548047,13845.28,2561926,59296.04,2455430
2025-08-11,geo_2,9000000,1320009.17,97.823,104068.52,9152769,29354.79,4882608,40785.37,5952397,29360.71,5221437,22997.52,926111
2025-08-18,geo_2,9000000,1284687.21,97.38,101170.29,7458354,31514.39,5888739,36518.92,5116511,24384.55,4523810,21431.87,890310
2025-08-25,geo_2,9000000,1280497.49,97.839,24007.03,2069931,32815.17,5944642,35627.24,5244004,23165.53,3920381,23318.48,974229
2025-09-01,geo_2,9000000,1307186.03,97.701,97011.99,8248023,6706.85,1104619,13402.5,2149810,12816.86,1979824,49223.54,2151259
2025-09-08,geo_2,9000000,1414807.44,96.581,87099.86,7662637,6876.92,1121505,38578.43,5420723,10396.73,1896235,58010.26,2452345
2025-09-15,geo_2,9000000,1256205.6,96.264,104311.96,8884927,5827.59,1073296,41322.16,5414479,12153.74,2202475,29730.85,1128472
2025-09-22,geo_2,9000000,1344281.16,98.733,100305.63,8070921,7043.06,1113020,41682.73,6368968,10328.67,1862459,20728.3,778798
2025-09-29,geo_2,9000000,1246474.01,99.776,26840.05,2159064,9383.0,1627211,16346.88,2710713,12880.47,2055084,29791.91,1189114
2025-10-06,geo_2,9000000,1123575.23,99.787,30846.43,2477124,9727.63,1628512,13334.77,2260993,28069.0,5214109,19767.14,859718
2025-10-13,geo_2,9000000,1205194.31,99.007,22187.1,1872814,7265.48,1160606,38931.56,6065136,36202.1,5899438,21475.57,878230
2025-10-20,geo_2,9000000,1196465.63,99.403,26697.05,2161763,6967.8,1072183,40075.97,6468403,26107.17,4134455,21938.68,915867
2025-10-27,geo_2,9000000,1202469.94,98.897,133581.9,12185228,7669.64,1394971,36549.24,5110868,13431.63,2332052,30427.98,1199284
2025-11-03,geo_2,9000000,1232304.22,98.599,97782.6,7701776,23042.84,3762730,18235.39,2484250,15904.74,2796668,45787.37,1963828
2025-11-10,geo_2,9000000,1358524.83,100.239,97956.13,7916225,22433.77,3350733,26852.18,3962037,31243.07,6194257,55974.57,2330719
2025-11-17,geo_2,9000000,1288882.76,96.998,105232.21,8282673,24148.92,3956533,36948.59,5718373,30006.7,5113555,24223.76,919824
2025-11-24,geo_2,9000000,1641170.15,96.633,24853.89,2126715,21378.8,3552577,32343.8,4752808,22537.21,4402286,22363.13,707702
2025-12-01,geo_2,9000000,1378203.87,97.757,90042.69,7505734,4442.11,742920,13342.11,1964756,13610.24,2569571,26001.22,927351
2025-12-08,geo_2,9000000,1340426.26,97.729,121039.55,11367059,6002.32,873235,33800.01,5284116,34423.84,5719006,23819.12,893227
2025-12-15,geo_2,9000000,1338647.91,98.409,128450.74,11426748,6496.41,1096526,32923.42,4568138,26022.83,4281026,27097.95,1083376
2025-12-22,geo_2,9000000,1509115.49,99.973,115469.39,9846097,5747.31,1045491,35368.17,5409206,26329.13,4715295,26267.99,935329
2023-01-02,geo_3,7000000,957562.83,107.608,25007.74,2300833,6474.73,920855,15216.67,2024498,21599.37,4241114,21584.29,773268
2023-01-09,geo_3,7000000,938427.44,104.828,29932.21,2793000,5462.05,804978,11144.8,1479377,20710.81,4665997,20856.96,821214
2023-01-16,geo_3,7000000,953299.97,104.86,24432.46,2140918,6133.53,1000678,11723.22,1575275,20978.29,4493413,19406.77,716728
2023-01-23,geo_3,7000000,911166.36,103.941,22452.13,2005530,4961.02,881871,11159.76,1533778,12348.23,2763505,21235.81,772939
2023-01-30,geo_3,7000000,917886.88,103.148,23226.99,2281967,4775.53,758978,11374.19,1566836,8097.6,1809159,56781.08,2096687
2023-02-06,geo_3,7000000,908698.32,103.292,17524.54,1405852,5492.01,962099,20726.37,2920485,7489.49,1619097,51033.44,1825074
2023-02-13,geo_3,7000000,988007.56,103.494,24110.54,2039011,5719.84,829476,33961.53,4434351,6640.57,1371301,17635.69,591649
2023-02-20,geo_3,7000000,941692.0,102.639,24089.87,2186110,5805.98,924693,34742.0,5165867,9113.42,1822976,21676.45,809569
2023-02-27,geo_3,7000000,958332.51,103.898,20678.3,1894951,5597.78,827731,14519.04,2037658,10546.03,2556256,20400.04,741714
2023-03-06,geo_3,7000000,983311.57,100.62,19168.95,1747744,5433.11,896043,32150.29,4128845,9073.89,1597832,22289.47,841350
2023-03-13,geo_3,7000000,818816.61,100.581,18915.11,1815428,4812.61,721397,27340.1,3717888,8729.6,1691666,16256.56,552158
2023-03-20,geo_3,7000000,934546.91,100.109,19394.0,1809798,4405.72,693034,29380.53,4357243,8815.81,1916494,35601.72,1237430
2023-03-27,geo_3,7000000,957943.08,97.391,23171.61,2102442,5152.43,873396,13147.75,1675760,8787.9,1798017,42377.16,1497786
2023-04-03,geo_3,7000000,1006599.65,96.736,85512.64,7154517,5933.62,910273,12240.87,1533689,8402.75,1927420,20520.56,689929
2023-04-10,geo_3,7000000,999924.2,94.784,77965.82,6855764,18419.95,2701879,10388.68,1250796,9055.6,1840998,49994.91,1864185
2023-04-17,geo_3,7000000,1079852.63,97.256,76806.15,6958000,23552.89,3850592,11515.36,1419999,9007.64,2050938,49532.27,1704979
2023-04-24,geo_3,7000000,1080870.33,96.303,95173.89,8189965,25149.43,3940528,10426.86,1510107,8732.14,1650699,22234.3,815032
2023-05-01,geo_3,7000000,988524.31,95.509,20442.62,1667986,19077.31,3041038,11055.4,1385866,11514.59,2640696,20529.24,742882
2023-05-08,geo_3,7000000,1017834.25,94.844,19403.44,1593610,6536.34,1047931,13226.97,1776375,8738.81,1743440,22676.42,845189
2023-05-15,geo_3,7000000,1100238.14,98.26,27171.79,2241725,6403.61,966213,28228.02,4287988,9248.82,1799505,21096.76,815904
2023-05-22,geo_3,7000000,958632.14,99.253,19405.55,1732517,4976.64,845471,28003.95,4036109,19017.61,3838450,17806.81,600009
2023-05-29,geo_3,7000000,952991.39,97.387,21399.77,2011496,5627.91,905509,30271.66,4670623,20358.72,4004486,23986.9,883742
2023-06-05,geo_3,7000000,982979.54,97.928,90204.37,8114211,5437.83,893257,12266.56,1773526,21636.52,4302912,20051.99,740455
2023-06-12,geo_3,7000000,1008717.48,97.936,85667.03,7476540,5863.73,842189,13335.44,1961377,11436.17,2432091,20935.0,815823
2023-06-19,geo_3,7000000,1017415.5,98.839,77401.24,7115054,6377.22,928185,14973.09,2223443,9712.5,1820100,23295.06,768701
2023-06-26,geo_3,7000000,1062097.92,100.048,92542.94,8393218,8047.7,1348853,14688.14,2036258,8962.91,1754390,25888.89,1027798
2023-07-03,geo_3,7000000,994048.1,99.881,20077.66,1763436,6805.01,1096601,12639.6,2055981,9531.93,2130872,24612.02,942848
2023-07-10,geo_3,7000000,938051.49,100.389,21737.24,1780253,6015.59,984146,12422.53,1662548,8472.75,1762470,20587.17,752831
2023-07-17,geo_3,7000000,980971.98,98.846,20503.73,1669783,6364.88,995918,17031.71,2460206,9575.72,2254842,56927.85,2260986
2023-07-24,geo_3,7000000,936018.21,99.301,25422.18,2289495,7507.16,1361629,13549.95,1991229,7596.18,1676693,42021.55,1449946
2023-07-31,geo_3,7000000,947905.93,98.226,19228.98,1662113,5680.49,899556,12157.15,1806765,10336.17,2021996,24101.62,854594
2023-08-07,geo_3,7000000,1006104.21,99.279,75582.35,6480489,5401.96,824927,34552.89,4717633,10627.25,2461975,18813.19,676358
2023-08-14,geo_3,7000000,872957.22,99.265,75899.62,6866422,21223.3,3146900,26066.66,3733549,10993.13,2544222,20930.31,771688
2023-08-21,geo_3,7000000,1032624.73,99.36,79677.1,7359958,19279.04,2675199,35965.88,4850571,12071.46,2464034,20963.4,779266
2023-08-28,geo_3,7000000,996201.92,99.756,81071.01,6531756,21277.82,3249550,15060.86,2287540,23701.45,4618778,21058.58,814533
2023-09-04,geo_3,7000000,935908.08,101.501,21999.93,1760050,20502.61,2968302,12780.79,1797606,25537.19,5028115,21173.24,793352
2023-09-11,geo_3,7000000,900511.89,101.132,20945.78,1677547,6304.29,914560,8187.91,1171604,26155.62,5270060,23409.61,884591
2023-09-18,geo_3,7000000,857956.25,100.15,24602.58,2212215,5719.61,860249,12622.26,1984745,9827.65,2295630,22291.77,842409
2023-09-25,geo_3,7000000,802671.74,100.342,73107.79,6321082,4443.24,707668,13583.28,2272935,10202.33,2054402,18498.33,678147
2023-10-02,geo_3,7000000,795798.56,99.937,73702.09,6220304,5339.06,823807,32545.56,4285211,10304.44,2011316,23235.26,927389
2023-10-09,geo_3,7000000,956413.84,99.252,85753.86,7789041,19710.54,3112899,43814.46,6208575,23599.18,5136801,19386.56,750862
2023-10-16,geo_3,7000000,993918.78,96.455,79585.62,6201907,17910.68,2624041,31515.0,4038747,17446.85,3116990,20200.58,726206
2023-10-23,geo_3,7000000,970659.9,96.471,19087.99,1769361,20816.42,3072193,12724.36,1907172,18453.87,3430185,19032.33,634298
2023-10-30,geo_3,7000000,868188.72,96.954,20808.01,1954485,18788.79,2768644,15140.15,2263339,7670.92,1586138,43791.48,1454726
2023-11-06,geo_3,7000000,949061.59,97.26,19193.51,1584868,4313.89,664125,12574.04,1951914,7452.59,1632794,44840.9,1570678
2023-11-13,geo_3,7000000,878127.9,97.798,21198.86,2048674,5087.94,794536,14867.55,2544597,7990.06,1637741,20307.08,766123
2023-11-20,geo_3,7000000,1034218.35,98.021,22362.3,2012085,6508.88,964336,12693.99,2005394,7726.17,1784948,19556.32,715412
2023-11-27,geo_3,7000000,910011.84,98.478,23584.41,2022681,7024.77,1118258,11301.28,1578047,7981.59,1522528,21305.08,755581
2023-12-04,geo_3,7000000,845212.72,96.735,19636.67,1658199,5155.17,819429,9802.46,1358525,8847.98,1917667,20201.82,696108
2023-12-11,geo_3,7000000,868855.72,94.1,17180.44,1520978,5736.96,782221,11083.35,1590307,10191.45,2079984,21310.85,793203
2023-12-18,geo_3,7000000,939048.88,95.166,17049.88,1557142,4734.52,717530,10549.92,1365082,10833.13,2086077,20091.25,764706
2023-12-25,geo_3,7000000,1029245.96,93.66,16567.13,1531376,6302.75,958886,12506.73,1625643,11594.11,2391907,22081.53,711152
2024-01-01,geo_3,7000000,959097.99,95.572,15182.43,1294426,5449.54,862932,11737.15,1614709,12092.92,2751762,21512.54,806592
2024-01-08,geo_3,7000000,1009176.27,95.712,18495.04,1750104,6485.13,948269,9506.95,1392809,7441.61,1447565,20731.59,756663
2024-01-15,geo_3,7000000,979742.94,97.616,20009.1,1900116,6553.86,1028663,13233.02,1926010,12599.53,2440721,20585.06,863101
2024-01-22,geo_3,7000000,938202.15,98.14,65024.33,5663268,5983.31,924661,28937.63,4041353,10552.66,2019640,20561.73,765510
2024-01-29,geo_3,7000000,969401.61,94.546,69311.43,5404715,20410.65,2909249,25595.93,3617077,8456.78,1632142,19321.15,693127
2024-02-05,geo_3,7000000,1058908.55,97.551,48282.11,4283829,21397.54,2975909,37156.86,5486101,8533.94,1722202,18843.8,669025
2024-02-12,geo_3,7000000,1120011.07,98.687,59769.41,5346613,20825.81,3267990,10992.62,1631488,8997.48,1970223,20975.13,702007
2024-02-19,geo_3,7000000,1110458.8,97.339,14094.33,1449891,21171.83,3441498,11902.8,1643651,8218.11,1681785,19106.78,771652
2024-02-26,geo_3,7000000,1045678.91,98.861,16157.58,1441589,6713.33,973560,12616.29,1607829,9911.15,2067397,18448.13,610038
2024-03-04,geo_3,7000000,958285.18,98.535,16133.26,1467747,4233.63,689927,10346.3,1357995,8680.42,1821626,18305.01,700737
2024-03-11,geo_3,7000000,1083107.35,98.762,66199.91,6341727,5837.13,826409,11665.27,1781358,11613.01,2386505,21100.45,767989
2024-03-18,geo_3,7000000,1121209.56,96.312,62850.26,6182502,18612.01,2647374,12255.3,1784863,11002.91,2226813,19230.27,678277
2024-03-25,geo_3,7000000,1161982.08,95.428,65572.84,5775654,17652.57,2851177,26145.5,3643532,7410.17,1444700,19521.17,723599
2024-04-01,geo_3,7000000,1059457.37,93.703,87882.78,8261448,21006.52,3248684,27176.68,3306681,8686.81,1815885,21229.83,740977
2024-04-08,geo_3,7000000,1004006.39,94.773,18914.65,1490397,17209.97,2554778,28550.65,3848918,9944.07,2077372,20510.12,710540
2024-04-15,geo_3,7000000,970601.25,94.343,14961.12,1370726,3742.18,617483,10792.83,1637486,9263.38,1731672,17589.91,674136
2024-04-22,geo_3,7000000,963686.43,93.954,16109.85,1481861,4596.57,777796,8511.45,1096423,22210.13,4521197,19307.89,713651
2024-04-29,geo_3,7000000,1090359.29,93.592,16569.79,1437942,4741.24,742257,24434.31,3313977,23105.7,4860490,42980.46,1510573
2024-05-06,geo_3,7000000,1065635.85,94.958,22363.6,1826613,4499.6,656200,26766.12,4001150,22581.49,4445460,47429.33,1693806
2024-05-13,geo_3,7000000,1139656.6,98.007,14759.08,1245321,4549.36,741637,31884.74,4810921,9329.2,1904863,21946.36,709396
2024-05-20,geo_3,7000000,927231.58,99.992,20111.62,1898409,18992.68,2823872,12075.22,1751924,24528.94,5354312,22412.43,867144
2024-05-27,geo_3,7000000,828964.6,101.212,20966.94,1870251,17382.67,2704808,11403.8,1532909,22185.74,4130811,19264.18,635574
2024-06-03,geo_3,7000000,1002027.71,100.71,22895.31,2245881,21306.0,3359140,9441.75,1259305,20069.2,4094463,19863.91,725850
2024-06-10,geo_3,7000000,914468.58,102.725,21674.33,1894503,21354.54,3392143,12369.21,1791078,7267.26,1456886,17397.74,657650
2024-06-17,geo_3,7000000,962988.32,99.802,18709.31,1693402,5126.16,774619,14787.51,2084904,9307.3,1956953,20581.92,696714
2024-06-24,geo_3,7000000,926138.93,100.949,15989.06,1472071,4705.12,684235,10650.45,1405821,8917.64,1815185,16987.46,574715
2024-07-01,geo_3,7000000,913312.25,101.078,17196.09,1545614,5564.2,891742,10366.77,1285224,15167.97,3071378,17940.3,669742
2024-07-08,geo_3,7000000,869357.73,102.071,17929.62,1614109,5198.66,801627,11303.79,1660044,21003.45,4380525,17785.72,637275
2024-07-15,geo_3,7000000,911220.61,104.742,18509.96,1622665,6579.07,1043515,11184.73,1515533,18583.69,4139178,15637.66,624629
2024-07-22,geo_3,7000000,913490.87,104.604,17899.67,1541701,5123.54,750137,9729.67,1325113,10034.87,2334025,16168.11,580093
