date,geo,population,revenue,competitor_index,tv_spend,tv_impressions,ooh_spend,ooh_impressions,social_spend,social_impressions,display_spend,display_impressions,search_spend,search_impressions
2023-10-02,geo_2,9000000,936688.74,101.467,22707.88,1656412,9572.87,1507023,13817.03,1961650,12369.71,2021888,29239.34,1235082
2023-10-09,geo_2,9000000,1081870.32,102.978,29920.05,2256068,8463.42,1278012,13327.06,1824059,9293.32,1827112,32942.56,1298720
2023-10-16,geo_2,9000000,1032692.05,101.705,22579.61,1662159,7899.02,1335580,13847.48,2067098,8201.62,1485587,34082.9,1438102
2023-10-23,geo_2,9000000,1039111.02,101.65,26244.28,2288325,10466.23,1583855,34823.58,6065065,29320.69,5752062,36121.4,1397734
2023-10-30,geo_2,9000000,1105535.64,104.487,102520.43,8120455,33056.57,5080687,39258.42,5840361,24904.33,4493408,31759.09,1251318
2023-11-06,geo_2,9000000,1066279.66,105.223,98714.01,8236872,31998.81,5360679,39005.53,6474429,21492.63,4109208,34226.39,1316591
2023-11-13,geo_2,9000000,1073928.19,104.038,108595.23,8707547,31067.76,4851332,13184.36,2078811,8895.28,1592356,28622.71,1060856
2023-11-20,geo_2,9000000,1327545.9,103.167,96305.47,7593275,32648.67,4984044,12285.56,1870032,10282.93,2015747,26446.89,1203361
2023-11-27,geo_2,9000000,1037478.84,101.644,28963.07,2160361,8197.68,1142990,43088.87,6309185,8286.88,1561835,33566.52,1337302
2023-12-04,geo_2,9000000,1244397.98,101.268,83529.88,6969454,29290.68,4523218,33935.56,5273907,8308.36,1690239,85932.36,3237373
2023-12-11,geo_2,9000000,1242715.45,101.734,91168.88,8034511,27088.38,4270476,43874.63,7582142,10893.4,1911905,67369.95,2632051
2023-12-18,geo_2,9000000,1255028.16,102.065,124284.69,9570884,29482.15,4391663,14779.71,2325286,10408.23,1686432,29300.71,1226986
2023-12-25,geo_2,9000000,1467757.85,99.813,79173.76,5912854,24449.38,4128080,10568.95,1528867,11041.47,2229795,23443.78,826344
2024-01-01,geo_2,9000000,1298979.76,99.741,27156.34,2139556,8890.49,1378588,15205.89,2191362,9410.14,1871716,33866.79,1410790
2024-01-08,geo_2,9000000,1195656.18,100.783,23765.26,1890796,7123.25,1104461,12738.07,1978887,10852.15,2101189,28965.9,993997
2024-01-15,geo_2,9000000,1218636.94,99.376,22559.12,1767866,6602.01,1101834,10834.69,1698354,9438.83,1576323,30176.1,1249245
2024-01-22,geo_2,9000000,1304194.34,97.54,21064.36,1643184,6982.42,1116228,13921.15,2123207,10074.83,1892840,63815.68,2470106
2024-01-29,geo_2,9000000,1217192.91,97.208,27601.14,2371255,6969.89,1166149,12228.87,1962602,26713.72,4685016,65987.06,2618467
2024-02-05,geo_2,9000000,1375150.27,96.364,81513.87,6732853,26763.56,3888311,14408.2,2119915,28212.95,5309025,36722.47,1378642
2024-02-12,geo_2,9000000,1336836.29,96.146,109569.54,9041657,34805.23,5464686,16060.84,2587003,30312.6,5648805,33837.49,1303155
2024-02-19,geo_2,9000000,1394581.75,96.325,111409.48,9565950,32318.72,5226586,38149.0,6068504,12748.26,2332712,31460.17,1206502
2024-02-26,geo_2,9000000,1394496.86,96.74,98887.26,8530436,29667.13,4764255,36562.15,5379527,11072.45,2007254,29551.98,1084821
2024-03-04,geo_2,9000000,1402219.83,97.884,26292.52,2094092,8171.45,1326858,37103.6,5976105,12054.14,2503417,25787.43,1063708
2024-03-11,geo_2,9000000,1364546.09,98.863,29856.83,2371866,7911.89,1389290,15473.54,2470812,14201.21,2736919,28447.2,1203328
2024-03-18,geo_2,9000000,1298105.91,101.724,24292.3,1908515,7771.6,1204215,13700.67,2104385,13974.48,2578278,31759.81,1188302
2024-03-25,geo_2,9000000,1183448.11,101.791,20840.81,1672207,7613.62,1168134,13103.24,1977611,12975.94,2519532,22077.44,813778
2024-04-01,geo_2,9000000,1265713.95,100.824,25659.2,1798204,8688.24,1431717,13664.6,2331494,11208.75,2221524,27329.63,1033417
2024-04-08,geo_2,9000000,1169593.62,97.688,21460.34,1728931,8532.65,1304552,15319.64,2398563,12043.85,2232943,33888.63,1239032
2024-04-15,geo_2,9000000,1306223.53,97.782,23095.7,2127373,7762.79,1219730,13688.21,2115852,12550.45,2183032,31984.81,1162387
2024-04-22,geo_2,9000000,1220992.05,98.568,24689.72,1953601,7819.79,1117492,13321.03,2077609,12885.05,2341912,28601.14,1077867
2024-04-29,geo_2,9000000,1164593.67,98.825,26295.57,2018002,9423.56,1509603,14307.21,2157546,10037.24,1934386,29096.07,1184615
2024-05-06,geo_2,9000000,1230160.77,99.538,27300.14,2314699,8962.27,1573510,12696.22,1948945,10208.33,1895583,32016.82,1440598
2024-05-13,geo_2,9000000,1386186.04,97.147,22512.86,1892439,28273.11,3954386,38109.37,5412157,11339.41,2075242,28589.13,1163654
2024-05-20,geo_2,9000000,1303437.07,97.754,21258.12,1645915,23508.0,3624788,40631.99,6400771,24408.3,4567846,31684.74,1223344
2024-05-27,geo_2,9000000,1173672.04,97.678,23215.71,1662647,26623.33,4298747,32430.64,5052403,27292.19,4684507,35918.59,1521460
2024-06-03,geo_2,9000000,1088326.96,99.06,22108.7,1807113,29387.82,4342129,11803.41,2015542,24863.1,4777897,30489.59,1118595
2024-06-10,geo_2,9000000,1117205.8,99.895,18548.57,1527088,7010.42,1199459,9644.13,1461453,12421.09,2373794,30096.27,1048533
2024-06-17,geo_2,9000000,1182655.99,98.747,22414.84,1881123,6421.26,1043749,9176.82,1286413,11868.42,2166246,35386.97,1410119
2024-06-24,geo_2,9000000,1220593.75,97.544,20211.47,1670209,7645.32,1181356,15717.83,2067909,13821.67,2449200,31706.08,1235446
2024-07-01,geo_2,9000000,1201838.64,99.216,25556.49,2252778,9226.72,1382346,14083.7,2148549,14392.18,2776034,26452.73,1040980
2024-07-08,geo_2,9000000,1157356.58,99.783,27060.91,2439763,8578.75,1401630,13283.73,1903201,11831.78,2443976,23812.14,880564
2024-07-15,geo_2,9000000,1105954.59,102.411,24805.03,1974399,8754.29,1381158,29008.01,4091577,10424.32,1877219,33961.73,1407698
2024-07-22,geo_2,9000000,1223501.3,100.007,22575.14,1940210,9474.0,1454527,34443.12,5397100,29630.32,5384447,70321.19,2926934
2024-07-29,geo_2,9000000,1093008.47,99.277,28649.35,2272059,8503.51,1293277,41752.19,5714500,26265.78,4159898,55158.61,1934706
2024-08-05,geo_2,9000000,1232545.35,100.057,23401.25,1947592,6931.74,1108685,14932.04,2201179,25169.5,5174182,30379.68,1215680
2024-08-12,geo_2,9000000,1066313.05,100.393,26268.94,2033877,8476.77,1391657,11717.16,1877248,12239.27,2418563,27866.87,1098155
2024-08-19,geo_2,9000000,1230693.69,100.135,21875.81,1652197,7295.56,1121154,19514.98,3213450,10546.53,1970912,29684.65,1257896
2024-08-26,geo_2,9000000,1172956.14,102.924,86054.59,7233150,29516.92,4392346,34281.43,4652591,16359.35,3074977,34157.68,1203611
2024-09-02,geo_2,9000000,1192963.5,100.011,88518.61,7271510,30431.11,5019752,26661.45,3761082,14705.04,2788837,30221.36,1041878
2024-09-09,geo_2,9000000,1292755.67,100.65,113725.91,9442193,35566.56,5151184,33313.25,4697672,15524.91,2759249,28548.6,1114233
2024-09-16,geo_2,9000000,1216960.64,99.224,108663.71,9295808,31126.27,5223140,13670.22,2110684,12101.94,2353789,27909.16,1112863
2024-09-23,geo_2,9000000,1250098.04,97.207,30553.7,2782898,9932.52,1624711,14160.66,2238567,12590.78,2088002,27541.08,1082016
2024-09-30,geo_2,9000000,1102589.51,96.564,24358.65,1958511,8034.05,1219709,14303.19,2294818,12394.74,2289397,28867.0,1135144
2024-10-07,geo_2,9000000,1094954.29,97.209,30184.58,2540381,9485.87,1636187,12020.17,1850353,12080.28,2393576,26308.85,1065837
2024-10-14,geo_2,9000000,1131691.1,96.223,27842.0,2120697,8186.7,1200587,15114.58,2408582,12346.2,2372098,25370.17,961161
2024-10-21,geo_2,9000000,1185832.54,96.382,37172.48,2830247,8635.04,1355553,13261.83,2191705,12961.85,2335035,32800.79,1232396
2024-10-28,geo_2,9000000,1186506.66,96.404,34689.17,2958054,8346.48,1267518,15192.14,2320408,11521.36,2328211,29692.93,1215313
2024-11-04,geo_2,9000000,1172922.58,97.279,28533.45,2419044,8138.71,1210254,15648.48,2653338,12749.91,2353263,29860.12,1117812
2024-11-11,geo_2,9000000,1167683.16,97.212,30677.08,2623748,7904.71,1158823,16685.81,2444304,14034.84,2594906,35772.81,1474671
2024-11-18,geo_2,9000000,1187740.17,98.823,31885.66,2735181,8351.64,1413199,15364.71,2213373,11900.24,2194102,28893.27,1086379
2024-11-25,geo_2,9000000,1364699.95,99.188,33875.48,2980708,8640.41,1346546,13769.92,2002282,9786.27,1683739,28902.24,1115256
2024-12-02,geo_2,9000000,1320723.29,98.591,31993.37,2623736,8839.93,1375084,48717.14,7357321,11447.5,2139632,29666.14,1165278
2024-12-09,geo_2,9000000,1218759.48,97.673,146244.54,11655447,32394.54,5247895,33335.07,5387229,11530.74,2186592,25924.47,1031815
2024-12-16,geo_2,9000000,1387277.74,96.065,121070.39,9108222,30282.88,4515386,31440.08,4918590,11617.17,2256411,24172.05,992206
2024-12-23,geo_2,9000000,1567209.09,97.05,96208.9,7767468,23014.38,3682531,14648.13,2364029,30142.16,5466682,22729.18,1047442
2024-12-30,geo_2,9000000,1376387.72,98.097,127084.5,9542611,30478.61,4992508,15243.72,2502073,26229.02,4779067,27652.1,1072887
2025-01-06,geo_2,9000000,1292042.47,98.816,29238.48,2233813,9282.63,1459459,15780.28,2584348,34460.43,6367956,22836.14,890379
2025-01-13,geo_2,9000000,1425490.76,96.74,31867.46,2265631,9491.26,1576225,29405.65,4344471,11751.34,2188068,55912.49,2185970
2025-01-20,geo_2,9000000,1363130.88,98.318,29542.04,2585585,7227.19,1130354,33262.57,5104980,31074.93,5958526,55809.34,2219187
2025-01-27,geo_2,9000000,1270191.16,97.547,28695.28,2123647,7711.0,1147024,40917.8,6554123,24922.58,4887408,32148.77,1272876
2025-02-03,geo_2,9000000,1404090.47,95.246,29601.95,2201330,7907.76,1278840,16483.6,2338909,22158.24,4040295,28171.46,1029764
2025-02-10,geo_2,9000000,1386342.87,94.463,31160.25,2441839,7396.73,1145415,17024.16,2753320,13124.47,2279562,31949.05,1180634
2025-02-17,geo_2,9000000,1264183.31,98.611,26859.68,2200572,6733.86,1031465,13908.24,2158124,13041.13,2374505,30478.24,1200503
2025-02-24,geo_2,9000000,1270723.79,97.971,24191.69,1795731,7215.83,1052125,13862.38,2055529,13135.51,2608817,30205.31,1141549
2025-03-03,geo_2,9000000,1297834.52,99.922,104907.29,8056228,7475.2,1320750,13809.61,2089512,11877.62,2094166,33994.73,1428984
2025-03-10,geo_2,9000000,1426198.43,97.78,115399.86,8107679,9401.04,1303221,15381.58,2541284,12023.09,2284988,24667.69,970201
2025-03-17,geo_2,9000000,1409172.95,98.32,88909.99,7471558,8018.68,1244074,16334.28,2255619,10524.59,1875909,32375.15,1316985
2025-03-24,geo_2,9000000,1413660.11,97.826,111331.52,9535428,8543.01,1276064,16916.84,2317564,9422.85,1676923,29938.44,1140900
2025-03-31,geo_2,9000000,1341580.71,97.101,25559.17,1988605,8442.04,1346399,12169.2,1798639,27813.8,5321514,28658.23,1229432
2025-04-07,geo_2,9000000,1391740.77,97.55,116540.75,9194347,24109.41,3897590,15194.81,2141230,27954.5,5028511,32431.27,1223178
2025-04-14,geo_2,9000000,1400624.01,94.37,98519.33,8029906,28032.25,4098910,15406.75,2140218,28669.18,5367921,27704.51,1006518
2025-04-21,geo_2,9000000,1334084.91,95.077,113618.85,10015611,32872.77,5234678,14555.02,2076141,12681.0,2207616,27217.73,1159466
2025-04-28,geo_2,9000000,1408168.01,97.209,115323.68,9836766,28701.66,4420077,13298.94,2087056,13098.73,2782605,31428.3,1273668
2025-05-05,geo_2,9000000,1355077.39,96.818,34609.27,2653034,8412.26,1382095,31465.64,4527025,12918.3,2437333,21194.75,800791
2025-05-12,geo_2,9000000,1484170.35,97.609,28474.11,2058533,7007.43,1028774,36586.93,5646042,12400.92,2139890,29601.23,1156532
2025-05-19,geo_2,9000000,1301670.63,98.278,27571.76,2440956,7411.91,1130552,26302.8,4175390,12260.58,2420348,22893.92,928449
2025-05-26,geo_2,9000000,1266916.13,99.32,30459.4,2592878,7201.79,1055698,16190.62,2508782,11556.28,2115399,29992.32,1148424
2025-06-02,geo_2,9000000,1224652.91,100.874,23930.39,2036149,6710.77,959183,13860.56,2183866,9118.46,1936264,23316.68,964366
2025-06-09,geo_2,9000000,1237279.37,100.603,25176.56,2068804,6829.77,1109284,16380.1,2410733,11809.4,2216826,56722.22,2336273
2025-06-16,geo_2,9000000,1238478.18,100.952,34106.86,2601556,7964.26,1369194,12526.35,1857585,14164.2,2697612,54244.15,2363492
2025-06-23,geo_2,9000000,1120616.65,99.274,30201.3,2246248,7243.91,1238465,11158.54,1756812,12203.99,2220786,25749.97,945389
2025-06-30,geo_2,9000000,1291555.15,100.041,28298.27,2318042,6518.74,1042720,40685.57,5876764,34032.47,6363891,27570.69,1058183
2025-07-07,geo_2,9000000,1213867.82,100.319,32453.67,2705000,7780.46,1024681,24281.63,3476758,28887.88,5334175,26366.69,960907
2025-07-14,geo_2,9000000,1252265.52,100.297,25740.5,1915275,8242.24,1187604,27342.0,4587916,21407.53,3749218,30061.8,1180289
2025-07-21,geo_2,9000000,1235739.96,101.181,106155.08,8067210,28125.7,4402964,13662.95,2206700,13807.7,2750689,29357.86,1222752
2025-07-28,geo_2,9000000,1270916.6,100.54,100050.07,7674813,22737.48,3622675,14602.01,2143670,26246.06,4873406,22960.46,863462
2025-08-04,geo_2,9000000,1267621.3,101.514,83961.03,7228425,20038.2,3146203,27519.95,4274968,27574.35,5394237,21226.4,847140
2025-08-11,geo_2,9000000,1232996.16,97.781,117728.46,9008719,28623.55,4570758,29791.04,4854441,26516.75,4639697,35129.88,1362521
2025-08-18,geo_2,9000000,1266804.44,98.473,27089.96,2207774,6857.36,1130838,29167.05,3998166,11663.16,2135613,46515.82,1917864
2025-08-25,geo_2,9000000,1188608.85,98.815,25841.87,2009171,7073.31,1040052,13066.74,2201062,36662.83,7235842,60352.04,2307942
2025-09-01,geo_2,9000000,1353470.74,98.141,98828.63,7503369,21898.49,3508211,11076.91,1790191,33214.87,6465470,29056.71,1093260
2025-09-08,geo_2,9000000,1090075.92,98.653,96654.31,8551980,25215.83,3889205,13711.05,2042393,23606.37,3861137,27756.3,1036603
2025-09-15,geo_2,9000000,1235835.94,97.971,85299.94,5734062,23742.84,3461144,35458.11,5236460,12590.66,2401059,58632.73,2308998
2025-09-22,geo_2,9000000,1344720.79,97.203,115357.79,8864603,24700.04,4248801,31038.4,4756614,11239.44,2289707,71071.24,2769128
2025-09-29,geo_2,9000000,1254297.08,97.154,34482.87,2658775,8266.66,1413338,31465.67,4416348,14664.98,2449018,28456.3,943186
2025-10-06,geo_2,9000000,1342500.44,95.936,119244.93,9820006,25756.11,3920715,16248.05,2598331,15392.54,2546413,23319.95,845789
2025-10-13,geo_2,9000000,1190980.26,97.648,99294.4,7359319,25301.25,4158533,13190.57,2152773,12535.26,2396364,28206.23,1249696
2025-10-20,geo_2,9000000,1257199.45,99.034,96396.45,7807652,20668.07,3440329,12127.69,1850721,14421.66,2376591,53868.14,1984353
2025-10-27,geo_2,9000000,1202975.66,99.173,110855.79,9305926,27907.26,4280568,15910.95,2310116,14079.86,2840543,64696.99,2327773
2025-11-03,geo_2,9000000,1163840.78,99.183,27622.54,2114522,9936.91,1555516,38510.41,5591747,13400.26,2286721,25089.56,898980
2025-11-10,geo_2,9000000,1013632.94,99.864,25663.11,1948487,8319.71,1364562,30547.6,4674590,14104.73,2775303,21259.2,777210
2025-11-17,geo_2,9000000,1198840.44,99.013,30155.85,2605996,9594.13,1536955,30700.54,4574512,12963.38,2498289,31652.9,1260154
2025-11-24,geo_2,9000000,1402223.63,98.146,23433.82,2096030,7811.59,1262693,17278.71,2588380,32849.86,5904711,33223.06,1381921
2025-12-01,geo_2,9000000,1318712.63,99.617,123420.48,10450763,8703.35,1407480,16944.27,2826904,31366.56,6456579,35170.85,1536062
2025-12-08,geo_2,9000000,1357979.35,101.677,109066.67,8798109,8572.52,1454143,41081.13,5956016,29742.24,5519657,31518.64,1294049
2025-12-15,geo_2,9000000,1336084.17,103.058,99619.17,8250762,8002.48,1282638,43814.72,6567127,12690.31,2412752,23155.69,938489
2025-12-22,geo_2,9000000,1479096.85,102.668,101820.19,8498273,9213.93,1542900,30039.95,4247020,10374.81,1911207,25484.29,927488
2023-01-02,geo_3,7000000,821407.36,107.379,18640.07,1519106,5863.1,1034442,10112.07,1499464,7739.0,1860748,20326.89,756771
2023-01-09,geo_3,7000000,805105.67,103.257,22512.63,1924657,6334.59,1114893,11619.4,1487854,6699.48,1665626,21865.15,903287
2023-01-16,geo_3,7000000,972912.71,103.017,17432.72,1307513,6302.22,1001659,10165.03,1515580,7729.51,1886137,19658.91,713744
2023-01-23,geo_3,7000000,951997.2,101.376,20339.46,1606820,21402.55,3362650,8539.49,1113462,8074.12,1958456,24515.57,887006
2023-01-30,geo_3,7000000,861163.86,99.45,20068.96,1806301,21286.04,3442020,22090.26,2987620,8674.76,2093027,24623.28,920680
2023-02-06,geo_3,7000000,966581.07,98.085,18247.65,1635130,18383.86,3063499,23913.99,3145733,18147.53,4287478,25588.18,915539
2023-02-13,geo_3,7000000,952571.91,98.131,24144.79,1880548,22324.11,3554651,26620.12,4125937,17149.28,3944791,27120.21,1006937
2023-02-20,geo_3,7000000,951691.62,96.423,20897.25,1844561,5527.83,869546,8267.63,1187659,18159.61,3859495,24458.6,926064
2023-02-27,geo_3,7000000,1052098.35,94.693,79164.2,5427109,23311.75,4053367,9762.35,1374917,6831.35,1455609,26443.2,867302
2023-03-06,geo_3,7000000,967572.27,96.543,82264.97,6877092,19310.15,3621098,10934.47,1580725,10085.34,2364622,20839.61,714948
2023-03-13,geo_3,7000000,961769.64,98.114,89865.51,8241107,24403.87,4511344,7556.98,1157737,7388.09,1511884,21807.51,727440
2023-03-20,geo_3,7000000,977455.37,98.247,70090.11,5545455,17989.44,2989250,11396.15,1500811,10150.94,2466429,20562.14,767761
2023-03-27,geo_3,7000000,1004384.01,97.958,19336.98,1636509,4517.06,782468,9112.95,1273273,7260.8,1629584,24294.47,857642
2023-04-03,geo_3,7000000,967308.26,98.866,18068.66,1511266,4468.82,804131,10049.48,1380926,7601.03,1695545,22725.84,829625
2023-04-10,geo_3,7000000,929121.73,101.39,16676.61,1418336,4853.65,750375,10274.12,1507602,10570.45,2474397,22838.93,955722
2023-04-17,geo_3,7000000,912996.19,102.772,24127.37,1957716,6819.26,1109262,28346.75,4056256,8916.68,2163149,23724.03,928350
2023-04-24,geo_3,7000000,866374.43,103.016,24474.46,2040835,6906.02,1079104,30975.18,4394814,11323.66,2683136,27350.7,1075068
2023-05-01,geo_3,7000000,942745.51,102.104,94435.44,8557664,8077.7,1262620,30037.35,4665953,9800.65,2289772,23091.98,785038
2023-05-08,geo_3,7000000,961305.04,101.654,71231.56,5912360,5293.87,849023,16119.88,2461409,10441.07,2309540,20298.18,759225
2023-05-15,geo_3,7000000,1063306.08,99.801,93761.5,7002878,6660.17,1254630,7781.23,1110036,7564.12,1757640,25951.16,1003526
2023-05-22,geo_3,7000000,1013261.54,102.502,96078.05,7645280,5979.94,999214,9917.66,1588570,22127.16,5421363,58324.68,2275846
2023-05-29,geo_3,7000000,992315.24,100.244,21331.2,1857971,18356.91,3109132,8726.72,1250260,22404.06,5820091,54820.72,1933131
2023-06-05,geo_3,7000000,1026173.69,99.166,23583.66,1882593,23505.52,3997274,10081.06,1476614,29536.65,7213564,18602.66,647359
2023-06-12,geo_3,7000000,955582.67,98.68,19303.39,1511388,17379.29,2677301,9402.93,1365287,9398.1,2049839,19828.69,684110
2023-06-19,geo_3,7000000,986842.53,98.675,18750.1,1641622,15438.63,2859944,10238.84,1463414,9380.77,2318288,47712.43,1885576
2023-06-26,geo_3,7000000,913945.99,100.71,18433.83,1585691,4724.63,807568,10081.09,1570963,8373.26,2029434,41111.96,1528205
2023-07-03,geo_3,7000000,906806.84,101.017,18366.09,1626787,5226.35,752945,9325.88,1360280,7906.11,2068612,36111.86,1367768
2023-07-10,geo_3,7000000,956704.42,99.201,17835.05,1660360,5507.35,964844,29759.99,4291296,10198.36,2401832,41812.33,1647472
2023-07-17,geo_3,7000000,884954.85,97.479,22136.88,1972816,7053.4,1265036,21878.7,3389212,20921.13,5017946,18533.71,639268
2023-07-24,geo_3,7000000,957441.52,98.216,70112.15,5512377,5769.13,920790,24036.27,3594010,20791.87,5087671,20178.65,767250
2023-07-31,geo_3,7000000,934985.03,100.691,73429.69,6353951,7606.36,1264410,10586.99,1483531,18508.85,4311293,21941.42,760031
2023-08-07,geo_3,7000000,912325.17,100.207,75554.36,5839959,4818.6,789378,12750.77,1724618,9435.71,1998943,24778.45,959610
2023-08-14,geo_3,7000000,902664.59,99.822,110514.94,10100245,7268.32,1329898,9382.77,1453113,8455.34,1799692,19195.78,740167
2023-08-21,geo_3,7000000,970547.17,100.004,19820.01,1697334,7464.9,1211612,8960.94,1273188,9487.19,2405092,23988.15,1006844
2023-08-28,geo_3,7000000,793689.23,99.665,23031.24,1898653,6277.21,1074809,11185.46,1463785,10844.82,2507534,19307.33,716673
2023-09-04,geo_3,7000000,975429.7,101.582,27286.65,2307219,5811.8,1054211,10119.04,1346889,9937.68,2379562,23427.07,889881
2023-09-11,geo_3,7000000,751163.93,101.538,18032.2,1476964,4846.97,860992,8543.17,1333858,11550.36,2690996,23576.11,769715
2023-09-18,geo_3,7000000,867903.08,102.617,19380.75,1484554,5025.61,803249,12461.57,1801855,9167.72,1869461,24006.51,966034
2023-09-25,geo_3,7000000,842517.82,102.217,20460.3,1739354,5669.16,925858,10164.66,1414622,10104.88,2507918,22981.53,976276
2023-10-02,geo_3,7000000,845803.95,101.467,17893.33,1466574,6618.02,1134133,9681.19,1276859,12424.69,3000711,18561.38,683473
2023-10-09,geo_3,7000000,852549.45,102.978,23213.95,1769691,6146.1,1125216,10063.97,1474185,9243.04,2164611,20042.03,705539
2023-10-16,geo_3,7000000,814772.9,101.705,19623.7,1556463,5485.02,885655,11099.37,1611024,8022.1,1909311,21068.77,778743
2023-10-23,geo_3,7000000,782473.78,101.65,23744.29,1896577,7566.38,1210634,26450.27,3983521,27604.58,6904111,23659.3,876373
2023-10-30,geo_3,7000000,907343.25,104.487,83726.34,6815993,24823.08,4149660,26626.04,4084736,23448.89,5807445,21338.58,756723
2023-11-06,geo_3,7000000,870504.92,105.223,85501.66,7495999,22557.45,3424379,25156.39,4086701,20377.57,5014816,20619.01,723988
2023-11-13,geo_3,7000000,948770.86,104.038,99337.63,8595137,22729.93,3790215,8845.78,1361295,7766.15,1836795,17445.37,642850
2023-11-20,geo_3,7000000,1114740.57,103.167,84319.32,6358300,23436.9,3768093,8459.77,1107817,10137.17,2611685,16182.41,565230
2023-11-27,geo_3,7000000,956752.74,101.644,23724.77,2120994,5684.48,1030551,33207.69,4324075,8241.26,2018140,19011.63,745435
2023-12-04,geo_3,7000000,1096701.67,101.268,72386.29,6310439,21677.92,3831249,27256.24,3678090,7194.23,1659585,49687.95,1957845
2023-12-11,geo_3,7000000,970093.68,101.734,76092.6,6097024,21627.63,3750950,34875.3,4472842,10095.7,2528611,39166.3,1640441
2023-12-18,geo_3,7000000,947183.48,102.065,93936.0,8087142,23757.84,3947512,11424.49,1485489,9414.77,2251948,18026.88,687234
2023-12-25,geo_3,7000000,1175297.03,99.813,63195.38,5582740,17401.68,3143916,8563.0,1318423,10184.04,2350501,14535.7,537775
2024-01-01,geo_3,7000000,1033198.12,99.741,20708.66,1534745,6449.35,1136503,12623.59,1663752,8330.49,2152131,19685.77,776109
2024-01-08,geo_3,7000000,1037266.5,100.783,18946.47,1504458,6068.04,998564,10998.59,1641197,9429.72,2174026,17318.38,638188
2024-01-15,geo_3,7000000,983130.85,99.376,19270.55,1715564,5263.94,864854,9124.22,1377191,7889.08,1959190,17119.07,633369
2024-01-22,geo_3,7000000,1039841.43,97.54,19784.42,1588278,5602.74,1009647,12261.86,1755407,8744.87,2212456,39934.8,1584084
2024-01-29,geo_3,7000000,958635.09,97.208,24949.14,2025109,6290.4,1039614,10900.53,1527187,21529.92,4733504,42011.48,1377453
2024-02-05,geo_3,7000000,1124803.33,96.364,73906.75,6230287,22885.47,4213191,11709.42,1594937,20593.46,4613964,24286.33,882433
2024-02-12,geo_3,7000000,1094090.1,96.146,102866.19,8098359,27871.72,4977591,14515.76,1977456,22436.01,5616900,22744.94,850474
2024-02-19,geo_3,7000000,1133156.77,96.325,99794.18,8496989,25457.38,4513787,33615.23,4770664,8746.33,2096140,21153.37,811203
2024-02-26,geo_3,7000000,1148513.16,96.74,86276.65,7730654,20956.46,3476096,29544.19,4204966,7179.37,1574690,19402.78,661043
2024-03-04,geo_3,7000000,1083913.88,97.884,22414.21,2006342,5816.48,961150,29007.54,4110474,7411.76,1748978,16571.79,617294
2024-03-11,geo_3,7000000,1027770.03,98.863,24384.44,2163703,5379.7,1007108,10520.71,1428443,8412.43,1682967,19313.8,617850
2024-03-18,geo_3,7000000,1011130.94,101.724,21981.0,1803370,5234.98,892191,9901.39,1298398,9836.06,2452379,22490.33,852005
2024-03-25,geo_3,7000000,993991.4,101.791,20296.55,1670708,5036.31,824733,9649.78,1314907,8421.44,2023968,17079.51,679546
2024-04-01,geo_3,7000000,900051.07,100.824,25560.12,2204710,5642.64,1022012,9680.97,1276068,7211.62,1734414,21101.46,807680
2024-04-08,geo_3,7000000,910757.06,97.688,22400.3,1846329,5846.75,1002942,9998.67,1420795,8034.28,1695459,25269.6,997065
2024-04-15,geo_3,7000000,913661.88,97.782,23436.29,2004272,5572.7,897000,8869.27,1130766,9114.57,2353230,21959.67,806348
2024-04-22,geo_3,7000000,920780.95,98.568,25627.87,2169900,5500.05,899155,10100.49,1343876,9270.95,2134889,19961.02,753975
2024-04-29,geo_3,7000000,957500.15,98.825,27136.54,2546575,7119.39,1197677,10319.6,1424575,7758.96,1914476,20142.46,804198
2024-05-06,geo_3,7000000,964817.47,99.538,30900.72,2649633,6381.83,1203544,9112.13,1273049,7702.57,1945150,22951.1,844840
2024-05-13,geo_3,7000000,996159.11,97.147,25620.15,2056662,20637.83,3385752,30242.57,4490125,8552.29,1997137,21020.02,754359
2024-05-20,geo_3,7000000,968053.02,97.754,23876.49,2073012,18331.28,3163816,30400.6,4056364,19680.37,4630234,22225.7,833808
2024-05-27,geo_3,7000000,976206.07,97.678,27001.62,2221896,21999.79,3513290,26117.55,3414018,22401.92,5394852,25769.2,923409
2024-06-03,geo_3,7000000,957650.16,99.06,25165.0,2032754,21930.63,3613246,9017.34,1341974,19111.59,4229846,20282.24,723477
2024-06-10,geo_3,7000000,928223.33,99.895,19292.23,1560708,5602.78,920428,7533.64,1126457,9567.85,2302025,20528.64,815790
2024-06-17,geo_3,7000000,831750.51,98.747,20779.66,1722535,4562.81,829457,7387.2,1128300,9640.1,2482120,25324.66,967100
2024-06-24,geo_3,7000000,968225.06,97.544,20115.48,1710734,5045.52,861296,11294.61,1661011,10836.75,2502331,24835.67,837527
2024-07-01,geo_3,7000000,967888.7,99.216,24193.82,2127098,5844.47,971441,10124.97,1484093,9919.38,2164463,21151.46,766652
2024-07-08,geo_3,7000000,936800.09,99.783,24649.59,2115390,5515.47,955746,9729.46,1305399,8945.32,2038432,19130.76,686278
2024-07-15,geo_3,7000000,896745.58,102.411,23255.0,2083470,5324.29,894283,22364.93,3300469,8095.99,1796332,26375.88,983416
